LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry
42.20285,-7.38809,341.18,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,289.61,14.6,N,POINT (-7.38809 42.20285)
42.20362,-7.41313,301.19,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,287.68,1.6,N,POINT (-7.41313 42.20362)
42.20342,-7.40654,306.45,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,287.75,1.6,N,POINT (-7.40654 42.20342)
42.20263,-7.381,316.04,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,288.53,14.6,N,POINT (-7.381 42.20263)
42.19703,-7.39652,333.87,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,287.92,13.27,N,POINT (-7.39652 42.19703)
42.19675,-7.38757,352.98,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,299.08,14.6,N,POINT (-7.38757 42.19675)
42.19743,-7.40985,301.23,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,287.42,1.6,N,POINT (-7.40985 42.19743)
42.19724,-7.40354,304.3,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,287.58,13.27,N,POINT (-7.40354 42.19724)
42.19649,-7.37897,311.49,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,289.18,14.6,N,POINT (-7.37897 42.19649)
42.19097,-7.3971,367.0,0.5,0.66,2025-08-09,0128,N20,VIIRS,h,2.0NRT,290.47,18.48,N,POINT (-7.3971 42.19097)
42.19073,-7.38936,348.91,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,296.05,11.88,N,POINT (-7.38936 42.19073)
42.1914,-7.41145,299.82,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,286.62,2.08,N,POINT (-7.41145 42.1914)
42.1912,-7.40471,306.35,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,287.04,18.48,N,POINT (-7.40471 42.1912)
42.19045,-7.38002,312.91,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,289.44,11.88,N,POINT (-7.38002 42.19045)
42.18468,-7.39031,341.2,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,288.58,11.88,N,POINT (-7.39031 42.18468)
42.18441,-7.38114,324.26,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,289.84,11.88,N,POINT (-7.38114 42.18441)
42.1842,-7.37422,330.43,0.5,0.66,2025-08-09,0128,N20,VIIRS,n,2.0NRT,291.56,5.32,N,POINT (-7.37422 42.1842)
42.18403,-7.36845,316.83,0.5,0.65,2025-08-09,0128,N20,VIIRS,n,2.0NRT,291.32,5.32,N,POINT (-7.36845 42.18403)
42.18385,-7.36262,312.06,0.5,0.65,2025-08-09,0128,N20,VIIRS,n,2.0NRT,290.84,3.34,N,POINT (-7.36262 42.18385)
42.18351,-7.38318,345.66,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,297.48,10.33,N,POINT (-7.38318 42.18351)
42.43209,-6.61984,344.93,0.32,0.55,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.0,20.12,N,POINT (-6.61984 42.43209)
42.43127,-6.61671,367.0,0.32,0.55,2025-08-09,0308,N20,VIIRS,h,2.0NRT,298.22,20.12,N,POINT (-6.61671 42.43127)
42.43287,-6.62275,299.34,0.32,0.55,2025-08-09,0308,N20,VIIRS,n,2.0NRT,288.17,5.07,N,POINT (-6.62275 42.43287)
42.42934,-6.6094,306.27,0.32,0.55,2025-08-09,0308,N20,VIIRS,n,2.0NRT,287.97,30.55,N,POINT (-6.6094 42.42934)
42.42802,-6.6247,367.0,0.32,0.55,2025-08-09,0308,N20,VIIRS,h,2.0NRT,295.17,5.07,N,POINT (-6.6247 42.42802)
42.42713,-6.62131,353.67,0.32,0.55,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.55,20.12,N,POINT (-6.62131 42.42713)
42.42606,-6.61727,337.24,0.32,0.55,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.53,20.12,N,POINT (-6.61727 42.42606)
42.42885,-6.62781,310.64,0.32,0.55,2025-08-09,0308,N20,VIIRS,n,2.0NRT,287.87,5.07,N,POINT (-6.62781 42.42885)
42.42494,-6.61299,304.95,0.32,0.55,2025-08-09,0308,N20,VIIRS,n,2.0NRT,288.37,30.55,N,POINT (-6.61299 42.42494)
42.2079,-7.38026,300.67,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,288.63,17.05,N,POINT (-7.38026 42.2079)
42.20497,-7.38888,351.25,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,303.16,17.05,N,POINT (-7.38888 42.20497)
42.20675,-7.39569,307.86,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,288.38,8.07,N,POINT (-7.39569 42.20675)
42.20333,-7.3826,311.25,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.38,17.05,N,POINT (-7.3826 42.20333)
42.20177,-7.37663,300.97,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.3,2.67,N,POINT (-7.37663 42.20177)
42.19882,-7.38516,343.73,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,302.15,24.25,N,POINT (-7.38516 42.19882)
42.20037,-7.3911,303.88,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.15,24.25,N,POINT (-7.3911 42.20037)
42.19731,-7.3794,311.65,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.65,8.2,N,POINT (-7.3794 42.19731)
42.19412,-7.38703,356.21,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,299.4,24.25,N,POINT (-7.38703 42.19412)
42.19562,-7.39276,315.87,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,288.93,24.25,N,POINT (-7.39276 42.19562)
42.19263,-7.38134,304.52,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.45,8.2,N,POINT (-7.38134 42.19263)
42.20529,-7.38739,352.38,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,302.84,26.51,N,POINT (-7.38739 42.20529)
42.20699,-7.39407,315.98,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.12,26.51,N,POINT (-7.39407 42.20699)
42.20369,-7.38115,308.92,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.3,6.08,N,POINT (-7.38115 42.20369)
42.1992,-7.3838,346.38,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,301.16,23.87,N,POINT (-7.3838 42.1992)
42.20071,-7.38971,309.27,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.31,7.86,N,POINT (-7.38971 42.20071)
42.1977,-7.37797,306.59,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.06,23.87,N,POINT (-7.37797 42.1977)
42.19454,-7.38583,352.93,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,298.38,23.87,N,POINT (-7.38583 42.19454)
42.19601,-7.39156,314.57,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.07,7.86,N,POINT (-7.39156 42.19601)
42.19308,-7.38013,304.15,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.98,23.87,N,POINT (-7.38013 42.19308)
42.19126,-7.3932,337.71,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.78,10.19,N,POINT (-7.3932 42.19126)
42.18968,-7.38704,324.74,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,294.53,10.33,N,POINT (-7.38704 42.18968)
42.18825,-7.38147,306.5,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.01,10.33,N,POINT (-7.38147 42.18825)
42.18484,-7.36815,308.99,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.77,4.41,N,POINT (-7.36815 42.18484)
42.89248,-7.95556,323.5,0.54,0.51,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.02,3.77,N,POINT (-7.95556 42.89248)
42.18195,-7.3771,303.41,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.86,4.41,N,POINT (-7.3771 42.18195)
42.17882,-7.38505,329.39,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.23,6.15,N,POINT (-7.38505 42.17882)
42.17726,-7.37899,323.98,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.16,3.4,N,POINT (-7.37899 42.17726)
42.17255,-7.3808,303.38,0.6,0.53,2025-08-09,0308,N20,VIIRS,n,2.0NRT,288.56,3.4,N,POINT (-7.3808 42.17255)
42.07851,-8.17585,331.51,0.55,0.51,2025-08-09,0308,N20,VIIRS,n,2.0NRT,293.87,5.48,N,POINT (-8.17585 42.07851)
42.08036,-8.17526,323.05,0.55,0.51,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.88,3.01,N,POINT (-8.17526 42.08036)
42.07594,-8.17749,307.56,0.55,0.51,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.26,3.01,N,POINT (-8.17749 42.07594)
40.57728,-4.32432,323.55,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.45,2.05,N,POINT (-4.32432 40.57728)
40.58457,-4.3489,304.91,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.63,2.43,N,POINT (-4.3489 40.58457)
40.57888,-4.3297,301.55,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.11,2.05,N,POINT (-4.3297 40.57888)
40.57601,-4.3414,321.9,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.94,2.79,N,POINT (-4.3414 40.57601)
40.57872,-4.35053,301.33,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.89,1.35,N,POINT (-4.35053 40.57872)
40.57735,-4.34592,305.69,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.54,1.35,N,POINT (-4.34592 40.57735)
40.5746,-4.33668,315.21,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.22,2.79,N,POINT (-4.33668 40.5746)
40.57309,-4.33156,319.8,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,293.26,3.66,N,POINT (-4.33156 40.57309)
40.57153,-4.3263,316.58,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,294.24,3.66,N,POINT (-4.3263 40.57153)
40.56722,-4.33316,340.7,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,296.12,3.66,N,POINT (-4.33316 40.56722)
40.57298,-4.35254,301.35,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,288.3,1.35,N,POINT (-4.35254 40.57298)
40.57151,-4.3476,306.13,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.22,1.35,N,POINT (-4.3476 40.57151)
40.5701,-4.34283,305.29,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.66,2.79,N,POINT (-4.34283 40.5701)
40.56867,-4.33804,310.22,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.33,2.79,N,POINT (-4.33804 40.56867)
40.56574,-4.32818,308.57,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.67,3.66,N,POINT (-4.32818 40.56574)
40.5628,-4.33962,323.43,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,293.52,3.37,N,POINT (-4.33962 40.5628)
40.56573,-4.34948,306.98,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.41,1.38,N,POINT (-4.34948 40.56573)
40.56427,-4.34456,305.02,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.7,3.37,N,POINT (-4.34456 40.56427)
40.56136,-4.33479,304.86,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.19,3.17,N,POINT (-4.33479 40.56136)
40.55998,-4.35147,306.65,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.68,1.38,N,POINT (-4.35147 40.55998)
40.57803,-4.32558,324.76,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.9,4.15,N,POINT (-4.32558 40.57803)
40.58517,-4.35019,301.72,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.05,1.42,N,POINT (-4.35019 40.58517)
40.5753,-4.33795,320.42,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.4,3.45,N,POINT (-4.33795 40.5753)
40.57229,-4.32759,324.36,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,294.86,5.3,N,POINT (-4.32759 40.57229)
40.57795,-4.34706,305.76,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.96,1.65,N,POINT (-4.34706 40.57795)
40.57663,-4.34252,314.21,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.52,1.65,N,POINT (-4.34252 40.57663)
40.57382,-4.33285,318.04,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.28,3.45,N,POINT (-4.33285 40.57382)
40.56794,-4.33439,326.52,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,293.91,3.45,N,POINT (-4.33439 40.56794)
40.56651,-4.32947,330.92,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,296.3,5.3,N,POINT (-4.32947 40.56651)
40.57214,-4.34882,306.14,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.43,1.65,N,POINT (-4.34882 40.57214)
40.57074,-4.34402,305.62,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.53,1.65,N,POINT (-4.34402 40.57074)
40.56936,-4.33926,307.18,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.12,3.45,N,POINT (-4.33926 40.56936)
40.5635,-4.34086,320.88,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.23,3.24,N,POINT (-4.34086 40.5635)
40.56638,-4.35075,304.99,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.36,1.1,N,POINT (-4.35075 40.56638)
40.56494,-4.34581,304.44,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.11,1.1,N,POINT (-4.34581 40.56494)
40.56208,-4.33598,311.25,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.52,3.24,N,POINT (-4.33598 40.56208)
40.56065,-4.3528,301.05,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,288.66,1.1,N,POINT (-4.3528 40.56065)
40.55919,-4.34778,303.53,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.21,1.1,N,POINT (-4.34778 40.55919)
40.552,-4.34482,302.67,0.47,0.64,2025-08-09,0308,N20,VIIRS,n,2.0NRT,289.28,1.34,N,POINT (-4.34482 40.552)
40.03367,-3.54473,304.73,0.53,0.67,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.47,1.67,N,POINT (-3.54473 40.03367)
40.03294,-3.56432,342.92,0.53,0.67,2025-08-09,0308,N20,VIIRS,n,2.0NRT,293.08,5.06,N,POINT (-3.56432 40.03294)
40.03465,-3.5699,314.22,0.53,0.67,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.73,4.68,N,POINT (-3.5699 40.03465)
40.0313,-3.55893,304.51,0.53,0.67,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.38,5.06,N,POINT (-3.55893 40.0313)
40.02967,-3.55356,305.79,0.53,0.67,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.28,1.67,N,POINT (-3.55356 40.02967)
40.95069,-6.86824,304.46,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,293.15,1.99,N,POINT (-6.86824 40.95069)
40.94728,-6.87601,348.25,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,293.42,4.08,N,POINT (-6.87601 40.94728)
40.9462,-6.872,322.87,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,293.02,1.99,N,POINT (-6.872 40.9462)
40.94836,-6.88,319.47,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.73,4.08,N,POINT (-6.88 40.94836)
40.94146,-6.87485,352.0,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,293.5,4.64,N,POINT (-6.87485 40.94146)
40.94032,-6.8706,313.27,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,293.53,4.64,N,POINT (-6.8706 40.94032)
40.93666,-6.87746,367.0,0.34,0.56,2025-08-09,0308,N20,VIIRS,h,2.0NRT,291.93,4.64,N,POINT (-6.87746 40.93666)
40.93559,-6.87349,343.26,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,294.74,4.64,N,POINT (-6.87349 40.93559)
40.945,-6.8796,367.0,0.34,0.56,2025-08-09,0308,N20,VIIRS,h,2.0NRT,293.15,6.34,N,POINT (-6.8796 40.945)
40.94393,-6.87555,337.24,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.83,6.34,N,POINT (-6.87555 40.94393)
40.94282,-6.87133,332.31,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,294.21,5.52,N,POINT (-6.87133 40.94282)
40.93809,-6.87423,367.0,0.34,0.56,2025-08-09,0308,N20,VIIRS,h,2.0NRT,297.54,4.02,N,POINT (-6.87423 40.93809)
40.93914,-6.8782,312.45,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.29,6.58,N,POINT (-6.8782 40.93914)
40.93696,-6.86994,304.8,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.25,4.02,N,POINT (-6.86994 40.93696)
40.93329,-6.87687,321.88,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.56,4.02,N,POINT (-6.87687 40.93329)
40.93221,-6.87277,331.63,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,293.48,4.02,N,POINT (-6.87277 40.93221)
40.92633,-6.87132,319.46,0.34,0.56,2025-08-09,0308,N20,VIIRS,n,2.0NRT,291.51,1.56,N,POINT (-6.87132 40.92633)
39.25729,-5.80776,306.93,0.43,0.62,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.97,1.01,N,POINT (-5.80776 39.25729)
39.25195,-5.81039,305.28,0.43,0.62,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.03,1.01,N,POINT (-5.81039 39.25195)
39.36072,-6.30731,302.45,0.4,0.6,2025-08-09,0308,N20,VIIRS,n,2.0NRT,292.27,1.4,N,POINT (-6.30731 39.36072)
38.66756,-4.0493,302.33,0.55,0.68,2025-08-09,0308,N20,VIIRS,n,2.0NRT,290.61,1.96,N,POINT (-4.0493 38.66756)
43.52362,-5.72855,312.46,0.33,0.55,2025-08-09,0308,N20,VIIRS,n,2.0NRT,288.87,0.53,N,POINT (-5.72855 43.52362)
40.55148,-4.34301,343.32,0.51,0.41,2025-08-09,1251,N20,VIIRS,l,2.0NRT,317.76,7.86,D,POINT (-4.34301 40.55148)
40.5601,-4.33925,340.37,0.51,0.41,2025-08-09,1251,N20,VIIRS,l,2.0NRT,313.93,5.41,D,POINT (-4.33925 40.5601)
40.56503,-4.33422,338.71,0.51,0.41,2025-08-09,1251,N20,VIIRS,l,2.0NRT,312.43,12.87,D,POINT (-4.33422 40.56503)
40.57368,-4.33027,356.53,0.51,0.41,2025-08-09,1251,N20,VIIRS,n,2.0NRT,315.77,10.78,D,POINT (-4.33027 40.57368)
40.57246,-4.33636,347.2,0.51,0.41,2025-08-09,1251,N20,VIIRS,n,2.0NRT,315.54,20.11,D,POINT (-4.33636 40.57246)
40.57739,-4.33135,343.3,0.51,0.41,2025-08-09,1251,N20,VIIRS,n,2.0NRT,309.31,10.78,D,POINT (-4.33135 40.57739)
41.71275,0.35472,336.67,0.38,0.36,2025-08-09,1251,N20,VIIRS,l,2.0NRT,309.65,2.99,D,POINT (0.35472 41.71275)
41.13742,-5.68511,338.46,0.57,0.43,2025-08-09,1251,N20,VIIRS,l,2.0NRT,313.28,6.12,D,POINT (-5.68511 41.13742)
40.93906,-6.87643,336.58,0.44,0.46,2025-08-09,1251,N20,VIIRS,l,2.0NRT,310.5,5.37,D,POINT (-6.87643 40.93906)
37.35427,-5.15732,342.31,0.43,0.46,2025-08-09,1251,N20,VIIRS,l,2.0NRT,316.98,4.49,D,POINT (-5.15732 37.35427)
42.17522,-7.37922,346.65,0.43,0.46,2025-08-09,1253,N20,VIIRS,n,2.0NRT,311.63,8.81,D,POINT (-7.37922 42.17522)
42.22429,-7.20224,344.48,0.42,0.45,2025-08-09,1253,N20,VIIRS,n,2.0NRT,309.49,7.61,D,POINT (-7.20224 42.22429)
42.18328,-7.38268,346.58,0.43,0.46,2025-08-09,1253,N20,VIIRS,n,2.0NRT,311.14,16.42,D,POINT (-7.38268 42.18328)
42.22829,-7.20393,344.47,0.42,0.45,2025-08-09,1253,N20,VIIRS,n,2.0NRT,306.72,7.61,D,POINT (-7.20393 42.22829)
42.18724,-7.38472,349.07,0.43,0.46,2025-08-09,1253,N20,VIIRS,n,2.0NRT,315.6,16.42,D,POINT (-7.38472 42.18724)
42.18594,-7.39044,355.97,0.43,0.46,2025-08-09,1253,N20,VIIRS,n,2.0NRT,325.16,16.42,D,POINT (-7.39044 42.18594)
42.18469,-7.39589,349.6,0.43,0.46,2025-08-09,1253,N20,VIIRS,n,2.0NRT,317.67,14.83,D,POINT (-7.39589 42.18469)
42.18874,-7.39757,352.89,0.43,0.46,2025-08-09,1253,N20,VIIRS,n,2.0NRT,309.47,19.4,D,POINT (-7.39757 42.18874)
42.19536,-7.38795,355.32,0.43,0.46,2025-08-09,1253,N20,VIIRS,n,2.0NRT,315.65,22.74,D,POINT (-7.38795 42.19536)
42.194,-7.39393,339.86,0.43,0.46,2025-08-09,1253,N20,VIIRS,n,2.0NRT,308.3,22.74,D,POINT (-7.39393 42.194)
42.20179,-7.37914,339.77,0.43,0.46,2025-08-09,1253,N20,VIIRS,l,2.0NRT,311.41,7.13,D,POINT (-7.37914 42.20179)
42.20058,-7.38444,345.52,0.43,0.46,2025-08-09,1253,N20,VIIRS,n,2.0NRT,311.87,7.13,D,POINT (-7.38444 42.20058)
42.19934,-7.3899,355.62,0.43,0.46,2025-08-09,1253,N20,VIIRS,n,2.0NRT,307.93,18.33,D,POINT (-7.3899 42.19934)
42.2057,-7.38136,340.03,0.43,0.46,2025-08-09,1253,N20,VIIRS,l,2.0NRT,313.45,7.13,D,POINT (-7.38136 42.2057)
42.82431,-6.24414,352.34,0.56,0.43,2025-08-09,1253,N20,VIIRS,n,2.0NRT,299.99,34.91,D,POINT (-6.24414 42.82431)
43.00452,-6.36712,345.49,0.56,0.43,2025-08-09,1253,N20,VIIRS,n,2.0NRT,300.39,6.32,D,POINT (-6.36712 43.00452)
43.00317,-6.37345,339.25,0.56,0.43,2025-08-09,1253,N20,VIIRS,n,2.0NRT,297.23,6.32,D,POINT (-6.37345 43.00317)
43.00838,-6.36839,367.0,0.56,0.43,2025-08-09,1253,N20,VIIRS,h,2.0NRT,362.62,293.2,D,POINT (-6.36839 43.00838)
43.00959,-6.3627,348.19,0.56,0.43,2025-08-09,1253,N20,VIIRS,n,2.0NRT,306.89,30.18,D,POINT (-6.3627 43.00959)
43.01344,-6.364,344.95,0.56,0.43,2025-08-09,1253,N20,VIIRS,n,2.0NRT,299.89,30.18,D,POINT (-6.364 43.01344)
43.01077,-6.37649,333.7,0.56,0.43,2025-08-09,1253,N20,VIIRS,n,2.0NRT,302.11,293.2,D,POINT (-6.37649 43.01077)
43.00927,-6.38356,340.24,0.56,0.43,2025-08-09,1253,N20,VIIRS,n,2.0NRT,285.68,8.43,D,POINT (-6.38356 43.00927)
43.01222,-6.36971,367.0,0.56,0.43,2025-08-09,1253,N20,VIIRS,l,2.0NRT,326.52,293.2,D,POINT (-6.36971 43.01222)
42.17435,-7.37701,341.24,0.43,0.46,2025-08-09,1253,N20,VIIRS,n,2.0NRT,314.1,6.73,D,POINT (-7.37701 42.17435)
42.19511,-7.38915,367.0,0.71,0.75,2025-08-09,1431,N20,VIIRS,h,2.0NRT,311.74,13.61,D,POINT (-7.38915 42.19511)
41.96083,-7.41319,330.83,0.7,0.75,2025-08-09,1431,N20,VIIRS,l,2.0NRT,301.45,4.67,D,POINT (-7.41319 41.96083)
41.96662,-7.41334,336.69,0.7,0.75,2025-08-09,1431,N20,VIIRS,n,2.0NRT,302.31,8.24,D,POINT (-7.41334 41.96662)
42.17426,-7.38188,347.06,0.71,0.75,2025-08-09,1431,N20,VIIRS,n,2.0NRT,305.76,9.6,D,POINT (-7.38188 42.17426)
42.18119,-7.38846,367.0,0.71,0.75,2025-08-09,1431,N20,VIIRS,h,2.0NRT,309.73,34.63,D,POINT (-7.38846 42.18119)
42.20209,-7.3815,334.68,0.71,0.75,2025-08-09,1431,N20,VIIRS,n,2.0NRT,306.28,13.61,D,POINT (-7.3815 42.20209)
42.20207,-7.38883,338.29,0.71,0.75,2025-08-09,1431,N20,VIIRS,n,2.0NRT,309.29,13.61,D,POINT (-7.38883 42.20207)
42.23072,-7.20242,331.68,0.72,0.76,2025-08-09,1431,N20,VIIRS,n,2.0NRT,298.8,11.16,D,POINT (-7.20242 42.23072)
42.1729,-7.38196,347.74,0.71,0.75,2025-08-09,1431,N20,VIIRS,n,2.0NRT,305.66,22.96,D,POINT (-7.38196 42.1729)
42.17988,-7.38864,367.0,0.71,0.75,2025-08-09,1431,N20,VIIRS,h,2.0NRT,307.99,22.3,D,POINT (-7.38864 42.17988)
42.18684,-7.38826,339.09,0.71,0.75,2025-08-09,1431,N20,VIIRS,n,2.0NRT,309.88,19.4,D,POINT (-7.38826 42.18684)
42.1938,-7.3892,367.0,0.71,0.75,2025-08-09,1431,N20,VIIRS,h,2.0NRT,310.84,19.4,D,POINT (-7.3892 42.1938)
42.20075,-7.3822,335.15,0.71,0.75,2025-08-09,1431,N20,VIIRS,n,2.0NRT,305.76,16.32,D,POINT (-7.3822 42.20075)
42.20076,-7.38919,341.49,0.71,0.75,2025-08-09,1431,N20,VIIRS,n,2.0NRT,310.43,17.92,D,POINT (-7.38919 42.20076)
42.22848,-7.20351,337.03,0.72,0.76,2025-08-09,1431,N20,VIIRS,n,2.0NRT,300.74,7.82,D,POINT (-7.20351 42.22848)
42.42275,-6.61536,367.0,0.77,0.78,2025-08-09,1431,N20,VIIRS,h,2.0NRT,300.68,34.53,D,POINT (-6.61536 42.42275)
42.42273,-6.60653,333.55,0.77,0.78,2025-08-09,1431,N20,VIIRS,n,2.0NRT,295.89,18.95,D,POINT (-6.60653 42.42273)
42.42472,-6.61756,367.0,0.77,0.78,2025-08-09,1431,N20,VIIRS,h,2.0NRT,302.56,36.34,D,POINT (-6.61756 42.42472)
42.42478,-6.62629,330.35,0.77,0.78,2025-08-09,1431,N20,VIIRS,n,2.0NRT,296.26,19.51,D,POINT (-6.62629 42.42478)
